business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
61598,Brothers Pizza,3627 TARAVAL St,San Francisco,CA,94116,37.741723,-122.505149,"{'type': 'Point', 'coordinates': [-122.505149, 37.741723]}",,61598_20190215,2019-02-15T00:00:00.000,83,Routine - Unscheduled,61598_20190215_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,35,8,3,1,29491,35
63077,Aroma Tea Shop,845 Washington St,San Francisco,CA,94108,37.795033,-122.407368,"{'type': 'Point', 'coordinates': [-122.407368, 37.795033]}",+14155366588,63077_20190503,2019-05-03T00:00:00.000,,Reinspection/Followup,,,,4,1,10,3,28857,6
10332,Harvest Urban Market,191 08th St,San Francisco,CA,94103,37.776384,-122.411684,"{'type': 'Point', 'coordinates': [-122.411684, 37.776384]}",+14155620805,10332_20171002,2017-10-02T00:00:00.000,79,Routine - Unscheduled,10332_20171002_103130,Inadequate sewage or wastewater disposal,Moderate Risk,34,2,9,8,28853,34
66592,John King Senior Center,500 RAYMOND Ave,San Francisco,CA,94134,37.715037,-122.413743,"{'type': 'Point', 'coordinates': [-122.413743, 37.715037]}",,66592_20171108,2017-11-08T00:00:00.000,96,Routine - Unscheduled,66592_20171108_103120,Moderate risk food holding temperature,Moderate Risk,18,7,8,9,309,19
62701,Wayfare Tavern,558 Sacramento St,San Francisco,CA,94111,37.793907,-122.402304,"{'type': 'Point', 'coordinates': [-122.402304, 37.793907]}",+14150256062,62701_20190301,2019-03-01T00:00:00.000,83,Routine - Unscheduled,62701_20190301_103103,High risk food holding temperature,High Risk,4,1,10,3,28860,6
4963,CAL MART SUPERMARKET,3585 CALIFORNIA St,San Francisco,CA,94118,37.786453,-122.452807,"{'type': 'Point', 'coordinates': [-122.452807, 37.786453]}",,4963_20181001,2018-10-01T00:00:00.000,78,Routine - Unscheduled,4963_20181001_103157,Food safety certificate or food handler card not available,Low Risk,31,6,1,11,54,31
494,San Francisco Athletic Club,1630 Stockton St,San Francisco,CA,94133,37.800897,-122.409189,"{'type': 'Point', 'coordinates': [-122.409189, 37.800897]}",,494_20170418,2017-04-18T00:00:00.000,94,Routine - Unscheduled,494_20170418_103154,Unclean or degraded floors walls or ceilings,Low Risk,23,1,10,3,308,23
38306,Napoli Market,1756 Stockton St,San Francisco,CA,94133,37.802067,-122.409457,"{'type': 'Point', 'coordinates': [-122.409457, 37.802067]}",,38306_20170213,2017-02-13T00:00:00.000,94,Routine - Unscheduled,38306_20170213_103157,Food safety certificate or food handler card not available,Low Risk,23,1,10,3,308,23
66202,Cake Coquette,1501 Cortland Ave,San Francisco,CA,94110,37.739764,-122.409475,"{'type': 'Point', 'coordinates': [-122.409475, 37.739764]}",,66202_20181023,2018-10-23T00:00:00.000,98,Routine - Unscheduled,66202_20181023_103147,Inadequate ventilation or lighting,Low Risk,2,7,7,10,28859,2
1354,SUSHI TIME,2275 MARKET St,San Francisco,CA,94114,37.764697,-122.432322,"{'type': 'Point', 'coordinates': [-122.432322, 37.764697]}",+14155552280,1354_20180420,2018-04-20T00:00:00.000,86,Routine - Unscheduled,1354_20180420_103120,Moderate risk food holding temperature,Moderate Risk,3,4,5,15,28862,5
90240,Norcina,50 Francisco St 105,San Francisco,CA,94133,,,,,90240_20190510,2019-05-10T00:00:00.000,96,Routine - Unscheduled,90240_20190510_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
34066,Jitlada Thai Cuisine,1826 B Buchanan St,San Francisco,CA,94115,37.785872,-122.437335,"{'type': 'Point', 'coordinates': [-122.437335, 37.785872]}",,34066_20180504,2018-05-04T00:00:00.000,96,Routine - Unscheduled,34066_20180504_103142,Unclean nonfood contact surfaces,Low Risk,27,6,1,13,29490,30
3839,EL TORO TAQUERIA,598 VALENCIA St,San Francisco,CA,94110,37.763458,-122.421784,"{'type': 'Point', 'coordinates': [-122.421784, 37.763458]}",+14155433351,3839_20180416,2018-04-16T00:00:00.000,87,Routine - Unscheduled,3839_20180416_103139,Improper food storage,Low Risk,19,4,5,8,28859,20
7024,JERUSULEM,1300 FITZGERALD Ave,San Francisco,CA,94124,37.722087,-122.393214,"{'type': 'Point', 'coordinates': [-122.393214, 37.722087]}",,7024_20181115,2018-11-15T00:00:00.000,86,Routine - Unscheduled,7024_20181115_103156,Permit license or inspection report not posted,Low Risk,1,3,8,10,58,1
1973,MY FAVORITE CAFE,2110 CLEMENT St,San Francisco,CA,94121,37.782169,-122.481942,"{'type': 'Point', 'coordinates': [-122.481942, 37.782169]}",,1973_20190517,2019-05-17T00:00:00.000,90,Routine - Unscheduled,1973_20190517_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,26,6,2,11,55,29
85026,Sushi Fantastic,215 Fremont St Suite 2A,San Francisco,CA,94105,,,,,85026_20190501,2019-05-01T00:00:00.000,85,Routine - Unscheduled,85026_20190501_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
1193,PEET'S COFFEES & TEAS,3419 CALIFORNIA St,San Francisco,CA,94118,37.786754,-122.450476,"{'type': 'Point', 'coordinates': [-122.450476, 37.786754]}",,1193_20180206,2018-02-06T00:00:00.000,96,Routine - Unscheduled,1193_20180206_103154,Unclean or degraded floors walls or ceilings,Low Risk,31,6,1,11,54,31
1026,PHUKET THAI RESTAURANT,248 DIVISADERO St,San Francisco,CA,94117,37.771117,-122.436976,"{'type': 'Point', 'coordinates': [-122.436976, 37.771117]}",+14155979594,1026_20190410,2019-04-10T00:00:00.000,71,Routine - Unscheduled,1026_20190410_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,9,5,11,15,29492,3
66255,Tempest,431 NATOMA St,San Francisco,CA,94103,37.781249,-122.406222,"{'type': 'Point', 'coordinates': [-122.406222, 37.781249]}",,66255_20180212,2018-02-12T00:00:00.000,89,Routine - Unscheduled,66255_20180212_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,34,2,9,14,28853,34
3014,Far East Cafe,631 Grant Ave,San Francisco,CA,94108,37.793033,-122.406044,"{'type': 'Point', 'coordinates': [-122.406044, 37.793033]}",,3014_20171206,2017-12-06T00:00:00.000,90,Routine - Unscheduled,3014_20171206_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4,1,10,3,28857,6
6636,STARBUCKS,1390 MARKET St,San Francisco,CA,94102,37.777053,-122.416939,"{'type': 'Point', 'coordinates': [-122.416939, 37.777053]}",,6636_20180417,2018-04-17T00:00:00.000,88,Routine - Unscheduled,6636_20180417_103143,Inadequate warewashing facilities or equipment,Low Risk,36,2,9,7,28852,36
38070,Jasmine Garden LLC,708 14th St,San Francisco,CA,94114,37.767718,-122.429332,"{'type': 'Point', 'coordinates': [-122.429332, 37.767718]}",,38070_20181026,2018-10-26T00:00:00.000,82,Routine - Unscheduled,38070_20181026_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,3,9,5,7,28862,5
121,Akikos Sushi,431 Bush St,San Francisco,CA,94108,37.790643,-122.404676,"{'type': 'Point', 'coordinates': [-122.404676, 37.790643]}",,121_20190308,2019-03-08T00:00:00.000,90,Routine - Unscheduled,121_20190308_103127,Noncompliance with HAACP plan or variance,Moderate Risk,6,1,10,5,28857,8
606,TSING TAO RESTAURANT,3107 CLEMENT St,San Francisco,CA,94121,37.781624,-122.492609,"{'type': 'Point', 'coordinates': [-122.492609, 37.781624]}",,606_20190313,2019-03-13T00:00:00.000,80,Routine - Unscheduled,606_20190313_103109,Unclean or unsanitary food contact surfaces,High Risk,26,6,2,11,55,29
10170,Piaza Pellegrini,659 Columbus Ave,San Francisco,CA,94133,37.800851,-122.411062,"{'type': 'Point', 'coordinates': [-122.411062, 37.800851]}",,10170_20161004,2016-10-04T00:00:00.000,,Reinspection/Followup,,,,4,1,10,3,308,6
2933,Castagnola's Restaurant,286 Jefferson St,San Francisco,CA,94133,37.808098,-122.417194,"{'type': 'Point', 'coordinates': [-122.417194, 37.808098]}",,2933_20190212,2019-02-12T00:00:00.000,90,Routine - Unscheduled,2933_20190212_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,23,1,10,,308,23
300,SUBWAY,2001 VAN NESS Ave,San Francisco,CA,94109,37.794134,-122.423234,"{'type': 'Point', 'coordinates': [-122.423234, 37.794134]}",+14155779929,300_20171208,2017-12-08T00:00:00.000,86,Routine - Unscheduled,300_20171208_103120,Moderate risk food holding temperature,Moderate Risk,27,9,1,13,28858,30
32925,Papalote,3409 24th St,San Francisco,CA,94110,37.752073,-122.420939,"{'type': 'Point', 'coordinates': [-122.420939, 37.752073]}",,32925_20170810,2017-08-10T00:00:00.000,78,Routine - Unscheduled,32925_20170810_103142,Unclean nonfood contact surfaces,Low Risk,19,4,5,2,28859,20
5254,BETTY ZLATCHIN CATERING,1177 INDIANA St,San Francisco,CA,94107,37.755483,-122.390879,"{'type': 'Point', 'coordinates': [-122.390879, 37.755483]}",,5254_20180131,2018-01-31T00:00:00.000,92,Routine - Unscheduled,5254_20180131_103132,Improper thawing methods,Moderate Risk,29,3,8,10,28856,26
71563,SF Deli and Wine,810 MISSION St,San Francisco,CA,94103,37.784193,-122.404699,"{'type': 'Point', 'coordinates': [-122.404699, 37.784193]}",,71563_20171127,2017-11-27T00:00:00.000,,Reinspection/Followup,,,,34,2,9,12,28853,34
2648,BALOMPIE CAFE,3349 18th St,San Francisco,CA,94110,37.761836,-122.418296,"{'type': 'Point', 'coordinates': [-122.418296, 37.761836]}",+14155649199,2648_20180731,2018-07-31T00:00:00.000,86,Routine - Unscheduled,2648_20180731_103133,Foods not protected from contamination,Moderate Risk,19,4,7,2,28859,20
7761,LELENITA'S CAKES,3743 MISSION St,San Francisco,CA,94110,37.736628,-122.424163,"{'type': 'Point', 'coordinates': [-122.424163, 37.736628]}",,7761_20190402,2019-04-02T00:00:00.000,,Reinspection/Followup,,,,2,7,7,2,28859,2
5817,LAKESHORE ELEMENTARY SCHOOL,220 MIDDLEFIELD Dr,San Francisco,CA,94132,37.730637,-122.4861,"{'type': 'Point', 'coordinates': [-122.4861, 37.730637]}",+14155752825,5817_20190219,2019-02-19T00:00:00.000,96,Routine - Unscheduled,5817_20190219_103161,Low risk vermin infestation,Low Risk,14,8,4,1,64,16
1111,SUBWAY 16604,753 POLK St,San Francisco,CA,94109,37.783713,-122.419357,"{'type': 'Point', 'coordinates': [-122.419357, 37.783713]}",+14155921055,1111_20180608,2018-06-08T00:00:00.000,,Reinspection/Followup,,,,36,9,9,7,28858,36
3867,Bacco,737 DIAMOND St,San Francisco,CA,94114,37.751403,-122.436286,"{'type': 'Point', 'coordinates': [-122.436286, 37.751403]}",+14155284969,3867_20180213,2018-02-13T00:00:00.000,81,Routine - Unscheduled,3867_20180213_103131,Moderate risk vermin infestation,Moderate Risk,22,4,5,2,28862,22
62765,Great India Restaurant,6127 GEARY Blvd,San Francisco,CA,94121,37.779984,-122.485229,"{'type': 'Point', 'coordinates': [-122.485229, 37.779984]}",,62765_20190318,2019-03-18T00:00:00.000,78,Routine - Unscheduled,62765_20190318_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,26,6,2,11,55,29
34839,Brenda's French Soul Food,652 B Polk St,San Francisco,CA,94102,37.782672,-122.419026,"{'type': 'Point', 'coordinates': [-122.419026, 37.782672]}",,34839_20170905,2017-09-05T00:00:00.000,81,Routine - Unscheduled,34839_20170905_103131,Moderate risk vermin infestation,Moderate Risk,36,9,9,7,28852,36
71476,Chou Chou Bakery Bistro,400 Dewey Blvd,San Francisco,CA,94116,37.747174,-122.459368,"{'type': 'Point', 'coordinates': [-122.459368, 37.747174]}",+14155240960,71476_20180628,2018-06-28T00:00:00.000,92,Routine - Unscheduled,71476_20180628_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,40,5,4,1,29491,41
5851,ROOFTOP SCHOOL,443 Burnett Ave,San Francisco,CA,94131,37.754685,-122.443967,"{'type': 'Point', 'coordinates': [-122.443967, 37.754685]}",+14155695692,5851_20170317,2017-03-17T00:00:00.000,98,Routine - Unscheduled,5851_20170317_103142,Unclean nonfood contact surfaces,Low Risk,38,5,5,2,63,38
64416,Yoppi Yogurt,845 Market St 277,San Francisco,CA,94103,37.784848,-122.406892,"{'type': 'Point', 'coordinates': [-122.406892, 37.784848]}",,64416_20171207,2017-12-07T00:00:00.000,90,Routine - Unscheduled,64416_20171207_103154,Unclean or degraded floors walls or ceilings,Low Risk,34,2,9,12,28853,34
4654,House of Bagels,5030 Geary Blvd,San Francisco,CA,94118,37.780688,-122.473471,"{'type': 'Point', 'coordinates': [-122.473471, 37.780688]}",,4654_20180604,2018-06-04T00:00:00.000,90,Routine - Unscheduled,4654_20180604_103162,Other low risk violation,Low Risk,26,6,2,11,54,29
9684,Episcopal Community Services,1001 Polk St.,San Francisco,CA,94109,37.785908,-122.41981,"{'type': 'Point', 'coordinates': [-122.41981, 37.785908]}",,9684_20170327,2017-03-27T00:00:00.000,90,Routine - Unscheduled,9684_20170327_103150,Improper or defective plumbing,Low Risk,36,9,9,13,28858,36
6636,STARBUCKS,1390 MARKET St,San Francisco,CA,94102,37.777053,-122.416939,"{'type': 'Point', 'coordinates': [-122.416939, 37.777053]}",,6636_20180417,2018-04-17T00:00:00.000,88,Routine - Unscheduled,6636_20180417_103161,Low risk vermin infestation,Low Risk,36,2,9,7,28852,36
2343,GRAND MISSION DONUT & BAKERY,2195 MISSION St,San Francisco,CA,94110,37.761929,-122.419308,"{'type': 'Point', 'coordinates': [-122.419308, 37.761929]}",+14155628987,2343_20171030,2017-10-30T00:00:00.000,91,Routine - Unscheduled,2343_20171030_103104,Unauthorized or unsafe use of time as a public health control measure,High Risk,19,4,7,8,28859,20
37060,Halu,312 08th Ave,San Francisco,CA,94118,37.782576,-122.46648,"{'type': 'Point', 'coordinates': [-122.46648, 37.782576]}",+14155229165,37060_20171205,2017-12-05T00:00:00.000,85,Routine - Unscheduled,37060_20171205_103144,Unapproved or unmaintained equipment or utensils,Low Risk,11,6,2,11,54,11
3491,Borodudur Restaurant,700 Post St,San Francisco,CA,94109,37.787677,-122.413624,"{'type': 'Point', 'coordinates': [-122.413624, 37.787677]}",,3491_20170607,2017-06-07T00:00:00.000,90,Routine - Unscheduled,3491_20170607_103157,Food safety certificate or food handler card not available,Low Risk,21,1,10,5,28858,21
68615,Osha Express,1 Market St #21B,San Francisco,CA,94105,37.794347,-122.394932,"{'type': 'Point', 'coordinates': [-122.394932, 37.794347]}",,68615_20170316,2017-03-16T00:00:00.000,73,Routine - Unscheduled,68615_20170316_103133,Foods not protected from contamination,Moderate Risk,6,2,9,4,28855,8
19357,Original Buffalo Wings,2499 Lombard St,San Francisco,CA,94123,37.799095,-122.442457,"{'type': 'Point', 'coordinates': [-122.442457, 37.799095]}",+14155938181,19357_20180117,2018-01-17T00:00:00.000,,Reinspection/Followup,,,,17,9,1,13,57,13
37232,Cafe Luna,3313 SACRAMENTO St,San Francisco,CA,94118,37.788123,-122.447197,"{'type': 'Point', 'coordinates': [-122.447197, 37.788123]}",,37232_20180206,2018-02-06T00:00:00.000,,Reinspection/Followup,,,,31,6,1,13,54,31
102,Akiko's Sushi Bar,542A Mason St,San Francisco,CA,94102,37.788484,-122.410045,"{'type': 'Point', 'coordinates': [-122.410045, 37.788484]}",,102_20161103,2016-11-03T00:00:00.000,85,Routine - Unscheduled,102_20161103_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,21,1,10,5,28852,21
4859,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE Ave,San Francisco,CA,94112,37.709683,-122.457571,"{'type': 'Point', 'coordinates': [-122.457571, 37.709683]}",+14150999200,4859_20180416,2018-04-16T00:00:00.000,88,Routine - Unscheduled,4859_20180416_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,25,8,6,9,28861,28
3816,Washington Bakery & Restaurant,733 Washington St,San Francisco,CA,94108,37.795174,-122.405845,"{'type': 'Point', 'coordinates': [-122.405845, 37.795174]}",,3816_20180305,2018-03-05T00:00:00.000,,Complaint,3816_20180305_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,1,10,3,28857,6
68504,The Fitzgerald Hotel,620 Post St,San Francisco,CA,94109,37.787848,-122.412123,"{'type': 'Point', 'coordinates': [-122.412123, 37.787848]}",+14155758100,68504_20190503,2019-05-03T00:00:00.000,100,Routine - Unscheduled,,,,21,1,10,5,28852,21
69299,Restaurante Monte Cristo #2,6286 03rd St,San Francisco,CA,94124,37.721007,-122.396439,"{'type': 'Point', 'coordinates': [-122.396439, 37.721007]}",,69299_20170117,2017-01-17T00:00:00.000,88,Routine - Unscheduled,69299_20170117_103120,Moderate risk food holding temperature,Moderate Risk,1,3,8,10,58,1
64361,Aroma Tea Shop,302 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,"{'type': 'Point', 'coordinates': [-122.462787, 37.778382]}",,64361_20161006,2016-10-06T00:00:00.000,92,Routine - Unscheduled,64361_20161006_103154,Unclean or degraded floors walls or ceilings,Low Risk,11,6,2,11,54,11
3615,TARTINE BAKERY,0600 GUERRERO St,San Francisco,CA,94110,37.761531,-122.423862,"{'type': 'Point', 'coordinates': [-122.423862, 37.761531]}",+14155482600,3615_20170816,2017-08-16T00:00:00.000,,Reinspection/Followup,,,,19,4,5,2,28859,20
71232,Uncle Cafe,65 Waverly Pl,San Francisco,CA,94108,37.794034,-122.406794,"{'type': 'Point', 'coordinates': [-122.406794, 37.794034]}",,71232_20171206,2017-12-06T00:00:00.000,71,Routine - Unscheduled,71232_20171206_103114,High risk vermin infestation,High Risk,4,1,10,3,28857,6
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356,"{'type': 'Point', 'coordinates': [-122.419356, 37.775867]}",+14155430177,1139_20171127,2017-11-27T00:00:00.000,69,Routine - Unscheduled,1139_20171127_103109,Unclean or unsanitary food contact surfaces,High Risk,36,9,9,7,28852,36
2544,EMPEROR PALACE RESTAURANT,0530 BALBOA St,San Francisco,CA,94118,37.777253,-122.464359,"{'type': 'Point', 'coordinates': [-122.464359, 37.777253]}",,2544_20180705,2018-07-05T00:00:00.000,76,Routine - Unscheduled,2544_20180705_103147,Inadequate ventilation or lighting,Low Risk,11,6,2,11,54,11
69175,Mau Restaurant,665 Valencia St,San Francisco,CA,94110,37.762381,-122.42156,"{'type': 'Point', 'coordinates': [-122.42156, 37.762381]}",+14155307517,69175_20180410,2018-04-10T00:00:00.000,83,Routine - Unscheduled,69175_20180410_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,19,4,7,8,28859,20
2808,NEW EMMY'S RESTAURANT,1923 OCEAN Ave,San Francisco,CA,94127,37.725404,-122.462776,"{'type': 'Point', 'coordinates': [-122.462776, 37.725404]}",+14155728615,2808_20170621,2017-06-21T00:00:00.000,81,Routine - Unscheduled,2808_20170621_103132,Improper thawing methods,Moderate Risk,40,8,4,9,59,41
3280,HARRY'S BAR,2020 FILLMORE St,San Francisco,CA,94115,37.788307,-122.433667,"{'type': 'Point', 'coordinates': [-122.433667, 37.788307]}",+14155921000,3280_20190516,2019-05-16T00:00:00.000,88,Routine - Unscheduled,3280_20190516_103131,Moderate risk vermin infestation,Moderate Risk,27,9,1,13,29490,30
1685,"New Lun Ting Cafe, Inc",670 Jackson St,San Francisco,CA,94133,37.796098,-122.406275,"{'type': 'Point', 'coordinates': [-122.406275, 37.796098]}",,1685_20171127,2017-11-27T00:00:00.000,90,Routine - Unscheduled,1685_20171127_103142,Unclean nonfood contact surfaces,Low Risk,4,1,10,3,308,6
5011,STARBUCKS COFFEE CO,1231 MARKET St,San Francisco,CA,94103,37.778357,-122.415182,"{'type': 'Point', 'coordinates': [-122.415182, 37.778357]}",+14155521438,5011_20171215,2017-12-15T00:00:00.000,,New Construction,,,,34,2,9,8,28853,34
792,Boudin Bakery,Pier 39  Front,San Francisco,CA,94133,37.791924,-122.398588,"{'type': 'Point', 'coordinates': [-122.398588, 37.791924]}",,792_20170731,2017-07-31T00:00:00.000,,Reinspection/Followup,,,,6,1,10,4,28860,8
38580,Punjab Restaurant,2838 24th St,San Francisco,CA,94110,37.752858,-122.408912,"{'type': 'Point', 'coordinates': [-122.408912, 37.752858]}",,38580_20171113,2017-11-13T00:00:00.000,88,Routine - Unscheduled,38580_20171113_103131,Moderate risk vermin infestation,Moderate Risk,19,4,7,2,28859,20
34665,Le Petit Laurent,699 CHENERY St,San Francisco,CA,94131,37.734483,-122.433729,"{'type': 'Point', 'coordinates': [-122.433729, 37.734483]}",,34665_20180612,2018-06-12T00:00:00.000,,Reinspection/Followup,34665_20180612_103156,Permit license or inspection report not posted,Low Risk,7,7,5,2,63,10
580,TACO LOS ALTOS,737 CORTLAND Ave,San Francisco,CA,94110,37.738979,-122.414971,"{'type': 'Point', 'coordinates': [-122.414971, 37.738979]}",,580_20190415,2019-04-15T00:00:00.000,85,Routine - Unscheduled,580_20190415_103105,Improper cooling methods,High Risk,2,7,7,2,28859,2
5907,LILIENTHAL ELEMENTARY SCHOOL,3630 DIVISADERO St,San Francisco,CA,94118,37.803537,-122.443547,"{'type': 'Point', 'coordinates': [-122.443547, 37.803537]}",+14155743516,5907_20180220,2018-02-20T00:00:00.000,100,Routine - Unscheduled,,,,17,9,1,13,57,13
1831,B44,44 Belden Pl,San Francisco,CA,94104,37.791278,-122.403748,"{'type': 'Point', 'coordinates': [-122.403748, 37.791278]}",,1831_20181031,2018-10-31T00:00:00.000,81,Routine - Unscheduled,1831_20181031_103133,Foods not protected from contamination,Moderate Risk,6,1,10,4,28854,8
62445,Bistro 10 UN,"10 United Nations Plaza, 6th Floor  6th Floor",San Francisco,CA,94102,37.780435,-122.413496,"{'type': 'Point', 'coordinates': [-122.413496, 37.780435]}",+14155274001,62445_20180724,2018-07-24T00:00:00.000,98,Routine - Unscheduled,62445_20180724_103158,Unpermitted food facility,Low Risk,36,10,9,7,28852,36
99250,VEGAN PICNIC,1323 POLK ST,San Francisco,CA,94109,,,,+14155423036,99250_20190320,2019-03-20T00:00:00.000,,New Construction,,,,,,,,,
1632,SWEET CHINITO,3100 MISSION St,San Francisco,CA,94110,37.748164,-122.418241,"{'type': 'Point', 'coordinates': [-122.418241, 37.748164]}",,1632_20170314,2017-03-14T00:00:00.000,94,Routine - Unscheduled,1632_20170314_103154,Unclean or degraded floors walls or ceilings,Low Risk,2,4,7,2,28859,2
10373,El Tonayense #1,1717 Harrison St,San Francisco,CA,,37.769426,-122.413446,"{'type': 'Point', 'coordinates': [-122.413446, 37.769426]}",+14155556127,10373_20170724,2017-07-24T00:00:00.000,79,Routine - Unscheduled,10373_20170724_103143,Inadequate warewashing facilities or equipment,Low Risk,19,4,7,8,28853,20
59872,KAMEKYO,943 COLE St,San Francisco,CA,94117,37.765164,-122.449874,"{'type': 'Point', 'coordinates': [-122.449874, 37.765164]}",+14155758428,59872_20181029,2018-10-29T00:00:00.000,90,Routine - Unscheduled,59872_20181029_103154,Unclean or degraded floors walls or ceilings,Low Risk,9,5,11,15,29492,3
57698,China Fun Express,211 Kearny St,San Francisco,CA,94108,37.790055,-122.403915,"{'type': 'Point', 'coordinates': [-122.403915, 37.790055]}",,57698_20180409,2018-04-09T00:00:00.000,87,Routine - Unscheduled,57698_20180409_103129,Insufficient hot water or running water,Moderate Risk,6,1,10,5,28854,8
1444,Starbucks Coffee,1560 Van Ness Ave,San Francisco,CA,94111,37.790086,-122.422167,"{'type': 'Point', 'coordinates': [-122.422167, 37.790086]}",,1444_20161014,2016-10-14T00:00:00.000,100,Routine - Unscheduled,,,,21,9,1,13,28858,21
2325,THE CITRUS CLUB,1790 HAIGHT St,San Francisco,CA,94117,37.769428,-122.451604,"{'type': 'Point', 'coordinates': [-122.451604, 37.769428]}",+14155759656,2325_20181128,2018-11-28T00:00:00.000,88,Routine - Unscheduled,2325_20181128_103145,Improper storage of equipment utensils or linens,Low Risk,9,5,11,15,29492,3
30156,Grace Cathedral,1100 California St,San Francisco,CA,94108,37.791538,-122.413334,"{'type': 'Point', 'coordinates': [-122.413334, 37.791538]}",,30156_20170905,2017-09-05T00:00:00.000,100,Routine - Unscheduled,,,,21,1,10,5,28857,21
71460,Hard Water,Pier 3  Suite 102,San Francisco,CA,94111,,,,,71460_20190520,2019-05-20T00:00:00.000,76,Routine - Unscheduled,71460_20190520_103138,Improper storage use or identification of toxic substances,Low Risk,,,,,,
5252,DAY DARMET CATERING,1068 Revere Ave,San Francisco,CA,94124,37.72608,-122.380207,"{'type': 'Point', 'coordinates': [-122.380207, 37.72608]}",,5252_20170124,2017-01-24T00:00:00.000,,Reinspection/Followup,,,,1,3,8,10,58,1
3678,ROUND TABLE PIZZA,737 PORTOLA Dr,San Francisco,CA,94127,37.744168,-122.453479,"{'type': 'Point', 'coordinates': [-122.453479, 37.744168]}",+14155689595,3678_20170920,2017-09-20T00:00:00.000,94,Routine - Unscheduled,3678_20170920_103154,Unclean or degraded floors walls or ceilings,Low Risk,40,7,4,9,59,41
11034,RITA'S CATERING TRUCK,100 Alemany Blvd,San Francisco,CA,94112,37.736917,-122.40892,"{'type': 'Point', 'coordinates': [-122.40892, 37.736917]}",,11034_20181220,2018-12-20T00:00:00.000,72,Routine - Unscheduled,11034_20181220_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,2,7,7,10,28859,2
64492,Whole Foods Market,690 Stanyan St.,San Francisco,CA,94117,37.769417,-122.453547,"{'type': 'Point', 'coordinates': [-122.453547, 37.769417]}",,64492_20180723,2018-07-23T00:00:00.000,,Complaint,,,,9,5,11,15,29492,3
64814,My Ivy Corp.,1901 DIVISADERO St,San Francisco,CA,94115,37.787323,-122.440323,"{'type': 'Point', 'coordinates': [-122.440323, 37.787323]}",,64814_20190114,2019-01-14T00:00:00.000,92,Routine - Unscheduled,64814_20190114_103144,Unapproved or unmaintained equipment or utensils,Low Risk,27,6,1,13,29490,30
3397,21ST AMENDMENT BREWERY CAFE,563 02nd St,San Francisco,CA,94107,37.782364,-122.392662,"{'type': 'Point', 'coordinates': [-122.392662, 37.782364]}",,3397_20170322,2017-03-22T00:00:00.000,94,Routine - Unscheduled,3397_20170322_103142,Unclean nonfood contact surfaces,Low Risk,6,2,9,6,28856,8
1617,CLEMENT BBQ RESTAURANT,617 CLEMENT St,San Francisco,CA,94118,37.782843,-122.4659,"{'type': 'Point', 'coordinates': [-122.4659, 37.782843]}",+14155663328,1617_20190528,2019-05-28T00:00:00.000,71,Routine - Unscheduled,1617_20190528_103142,Unclean nonfood contact surfaces,Low Risk,11,6,2,11,54,11
2553,Its Tops Coffee Shop,1801 Market St,San Francisco,CA,94103,37.771497,-122.423802,"{'type': 'Point', 'coordinates': [-122.423802, 37.771497]}",+14155436395,2553_20180309,2018-03-09T00:00:00.000,,Reinspection/Followup,,,,19,2,5,8,28853,20
66361,Cafe Bunn Mi,417 CLEMENT St,San Francisco,CA,94118,37.782953,-122.4637,"{'type': 'Point', 'coordinates': [-122.4637, 37.782953]}",,66361_20180207,2018-02-07T00:00:00.000,81,Routine - Unscheduled,66361_20180207_103120,Moderate risk food holding temperature,Moderate Risk,11,6,2,11,54,11
3055,"SAFEWAY STORES, INC. #995",1335 Webster St,San Francisco,CA,94115,37.783253,-122.431034,"{'type': 'Point', 'coordinates': [-122.431034, 37.783253]}",+14155924557,3055_20170801,2017-08-01T00:00:00.000,,Complaint Reinspection/Followup,,,,41,9,11,15,29490,39
